126,ወገብረ,24,4,ge,0.0009916535823485662,5.325760102467625e-06,1.4062688418051852e-06
127,ልያ,23,2,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
128,ወተንሥአ,23,5,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
129,ዕደው,23,3,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
130,ዐዘቅት,23,4,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
131,ሕዝብ,23,3,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
132,ለነ,23,2,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
133,ወልዱ,23,3,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
134,ወትቤሎ,23,4,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
135,ይኩን,23,3,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
136,አልቦ,23,3,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
137,ኀቤየ,23,3,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
138,ዘእንበለ,23,5,ge,0.0009503346830840426,5.103853431531473e-06,1.3476743067299692e-06
139,ወአዋልደ,22,5,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
140,ደቀ,22,2,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
141,ዐዘቅተ,22,4,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
142,ወወለደ,22,4,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
143,ዮም,22,2,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
144,ዘሀሎ,22,3,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
145,ደቂቁ,22,3,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
146,ወይቤላ,22,4,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
147,ዓዲ,22,2,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
148,ሰባዕቱ,22,4,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
149,ይሁዳ,22,3,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
150,ወማእከለ,22,5,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
151,እምኀበ,22,4,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
152,መዋዕለ,22,4,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
153,ወለኵሉ,22,4,ge,0.000909015783819519,4.881946760595323e-06,1.2890797716547531e-06
154,ለዝንቱ,21,4,ge,0.0008676968845549955,4.660040089659171e-06,1.230485236579537e-06
155,ሀሎ,21,2,ge,0.0008676968845549955,4.660040089659171e-06,1.230485236579537e-06
156,ቤቱ,21,2,ge,0.0008676968845549955,4.660040089659171e-06,1.230485236579537e-06
157,ሕፃን,21,3,ge,0.0008676968845549955,4.660040089659171e-06,1.230485236579537e-06
158,ወፀንሰት,21,5,ge,0.0008676968845549955,4.660040089659171e-06,1.230485236579537e-06
159,ወእምነ,21,4,ge,0.0008676968845549955,4.660040089659171e-06,1.230485236579537e-06
160,ሰብእ,21,3,ge,0.0008676968845549955,4.660040089659171e-06,1.230485236579537e-06
161,ለይስሐቅ,21,5,ge,0.0008676968845549955,4.660040089659171e-06,1.230485236579537e-06
162,ዛቲ,21,2,ge,0.0008676968845549955,4.660040089659171e-06,1.230485236579537e-06
163,ሳራ,20,2,ge,0.0008263779852904718,4.43813341872302e-06,1.1718907015043209e-06
164,እመ,20,2,ge,0.0008263779852904718,4.43813341872302e-06,1.1718907015043209e-06
165,ገብረ,20,3,ge,0.0008263779852904718,4.43813341872302e-06,1.1718907015043209e-06
166,ምስሌከ,20,4,ge,0.0008263779852904718,4.43813341872302e-06,1.1718907015043209e-06
167,እግዚእየ,20,5,ge,0.0008263779852904718,4.43813341872302e-06,1.1718907015043209e-06
168,ሐቅል,20,3,ge,0.0008263779852904718,4.43813341872302e-06,1.1718907015043209e-06
169,መዋዕል,20,4,ge,0.0008263779852904718,4.43813341872302e-06,1.1718907015043209e-06
170,መካን,20,3,ge,0.0008263779852904718,4.43813341872302e-06,1.1718907015043209e-06
171,ላዕሌየ,19,4,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
172,ወውስተ,19,4,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
173,አባግዕ,19,4,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
174,ዘንተ,19,3,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
175,አዳም,19,3,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
176,ወሰመዮ,19,4,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
177,ዘውስተ,19,4,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
178,ወውእቱ,19,4,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
179,ነገር,19,3,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
180,ገዳም,19,3,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
181,ምንተ,19,3,ge,0.0007850590860259483,4.216226747786869e-06,1.1132961664291048e-06
182,ወርእየ,18,4,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
183,ማየ,18,2,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
184,ዕለተ,18,3,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
185,አቡነ,18,3,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
186,ኖኅ,18,2,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
187,ታቦት,18,3,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
188,ለዔሳው,18,4,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
189,በኵሉ,18,3,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
190,መዋዕሊሁ,18,5,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
191,ዐቢየ,18,3,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
192,ዕፅ,18,2,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
193,ለኖኅ,18,3,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
194,አቤሜሌክ,18,5,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
195,እዴከ,18,3,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
196,ርብቃ,18,3,ge,0.0007437401867614247,3.994320076850718e-06,1.0547016313538888e-06
197,ወአልቦ,17,4,ge,0.0007024212874969011,3.772413405914567e-06,9.961070962786728e-07
198,አቡከ,17,3,ge,0.0007024212874969011,3.772413405914567e-06,9.961070962786728e-07
199,ኀቤከ,17,3,ge,0.0007024212874969011,3.772413405914567e-06,9.961070962786728e-07
200,ምስሌየ,17,4,ge,0.0007024212874969011,3.772413405914567e-06,9.961070962786728e-07
201,ለክሙ,17,3,ge,0.0007024212874969011,3.772413405914567e-06,9.961070962786728e-07
202,ሶዶም,17,3,ge,0.0007024212874969011,3.772413405914567e-06,9.961070962786728e-07
203,ሀለው,17,3,ge,0.0007024212874969011,3.772413405914567e-06,9.961070962786728e-07
204,ወለአሮን,17,5,ge,0.0007024212874969011,3.772413405914567e-06,9.961070962786728e-07
205,ወቦአ,17,3,ge,0.0007024212874969011,3.772413405914567e-06,9.961070962786728e-07
206,ኀቤሁ,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
207,ኵሎሙ,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
208,ላዕሌሁ,16,4,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
209,ለአቡሁ,16,4,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
210,ሞቅሕ,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
211,ገጸ,16,2,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
212,ብዙኅ,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
213,ተከዚ,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
214,እመሕያው,16,5,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
215,ሌሊተ,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
216,ወአነ,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
217,ሌሊት,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
218,ዓመተ,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
219,ሠናይ,16,3,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
220,ሑር,16,2,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
221,ምስሌክሙ,16,5,ge,0.0006611023882323775,3.5505067349784164e-06,9.375125612034567e-07
222,ወነበረ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
223,ዘይንእስ,15,5,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
224,አባግዐ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
225,ወከመዝ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
226,ወኀደረ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
227,ሞተ,15,2,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
228,ወወለዶ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
229,ለርብቃ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
230,ሞገሰ,15,3,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
231,ቃለ,15,2,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
232,በቅድመ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
233,ምንትኑ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
234,መኑ,15,2,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
235,በይእቲ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
236,ሕዝብየ,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
237,ሑሩ,15,2,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
238,ለምንት,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
239,ብእሲት,15,4,ge,0.0006197834889678539,3.328600064042265e-06,8.789180261282407e-07
240,እንበለ,14,4,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
241,ወበእንተ,14,5,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
242,እልክቱ,14,4,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
243,ለላባ,14,3,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
244,መልአከ,14,4,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
245,ምስሌነ,14,4,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
246,በውስተ,14,4,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
247,ቅድሜከ,14,4,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
248,ለዛቲ,14,3,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
249,እምህየ,14,4,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
250,ንሕነ,14,3,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
251,ወወፅአ,14,4,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
252,እምኔሁ,14,4,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
253,መሐላ,14,3,ge,0.0005784645897033303,3.106693393106114e-06,8.203234910530247e-07
254,ማእከሌየ,13,5,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
255,መጽአ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
256,ረኃብ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
257,ስማ,13,2,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
258,ይእዜ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
259,ወሖሩ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
260,ወሰመየቶ,13,5,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
261,ሕይወት,13,4,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
262,ምንት,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
263,ባሕቱ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
264,ዘሥጋ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
265,ወይቤሉ,13,4,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
266,ወከመ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
267,አኮ,13,2,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
268,ነፍስ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
269,ዐቢይ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
270,ለምድር,13,4,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
271,አይኅ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
272,ወወሀቦ,13,4,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
273,ዘርአ,13,3,ge,0.0005371456904388068,2.8847867221699633e-06,7.617289559778086e-07
274,ወገብሩ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
275,አምላክ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
276,አፍላግ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
277,ለኵሎሙ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
278,ወአሮን,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
279,ሊቀ,12,2,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
280,እምኵሉ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
281,እዴየ,12,3,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
282,ቅድሜሁ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
283,ዘይትሐወስ,12,6,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
284,ተባዕተ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
285,ይብል,12,3,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
286,ቤት,12,2,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
287,ክልኤቱ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
288,አንትሙ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
289,አርዌ,12,3,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
290,አሕዛብ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
291,እማንቱ,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
292,ለወልድየ,12,5,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
293,ወለደት,12,4,ge,0.0004958267911742831,2.6628800512338125e-06,7.031344209025926e-07
294,ሩቤል,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
295,ዝየ,11,2,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
296,ወፅአ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
297,ወገብአ,11,4,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
298,ዘከመ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
299,ሎጥ,11,2,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
300,አፍአ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
301,ወመጽአ,11,4,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
302,አቡየ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
303,ወመጽኡ,11,4,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
304,ብእሴ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
305,ነገረ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
306,አጋር,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
307,ፈለግ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
308,እኁከ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
309,አልህምት,11,5,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
310,ወልዳ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
311,ዘወለደት,11,5,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
312,እምድረ,11,4,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
313,ወበከየ,11,4,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
314,ሠናየ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
315,ይቤሎ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
316,አንሰ,11,3,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
317,ኀቤሆሙ,11,4,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
318,ለአኀዊሁ,11,5,ge,0.0004545078919097595,2.4409733802976614e-06,6.445398858273766e-07
319,ወይከውን,10,5,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
320,እክል,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
321,ወእምድኅረ,10,6,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
322,ሕልመ,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
323,ቤቴል,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
324,ክልኤሆሙ,10,5,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
325,ኪዳንየ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
326,ረከብኩ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
327,ወአምላከ,10,5,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
328,ክልኤ,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
329,ቃየን,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
330,ገብርከ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
331,ወጸውዖ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
332,ለግብጽ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
333,ዘገብረ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
334,ሶራ,10,2,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
335,ለእግዚእ,10,5,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
336,መጽኡ,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
337,ወአመ,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
338,አልባሲሁ,10,5,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
339,ልቡ,10,2,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
340,ቦኡ,10,2,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
341,ህየንተ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
342,በጽባሕ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
343,አላ,10,2,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
344,ደቂቅ,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
345,አሕዛበ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
346,ባሕር,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
347,አምላኩ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
348,ዳእሙ,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
349,ወአምጽአ,10,5,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
350,በረከተ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
351,ወሰገደ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
352,ዐሠርቱ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
353,ሰርክ,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
354,ክልኤተ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
355,ውስቴታ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
356,ወእመሰ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
357,ለሕዝብ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
358,ሴኬም,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
359,እምኔከ,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
360,ወእመ,10,3,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
361,አሐውር,10,4,ge,0.0004131889926452359,2.21906670936151e-06,5.859453507521604e-07
362,ወስመ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
363,ዐበይቱ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
364,ወነሥኡ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
365,ወባረኮ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
366,ወይቤለኒ,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
367,እጓለ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
368,እብን,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
369,ወግዕዘ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
370,ወርኅ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
371,ትቤ,9,2,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
372,እኪተ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
373,በብሔረ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
374,አስማቲሆሙ,9,6,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
375,እኁየ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
376,ለራሔል,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
377,ቀዳሕያን,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
378,ወወሀቦሙ,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
379,አሮን,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
380,ምእተ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
381,ትኩኖ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
382,ሀለወት,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
383,ለዘርእከ,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
384,ተወልዱ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
385,ገነት,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
386,መብልዐ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
387,እምውስተ,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
388,በዘ,9,2,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
389,በቅድሜከ,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
390,ወአንተሰ,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
391,ስመ,9,2,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
392,ሕዝበ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
393,ወትቤላ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
394,ዕብራዊያን,9,6,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
395,ለእጓለ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
396,ልቦ,9,2,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
397,ዘለዓለም,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
398,ህየንቴሁ,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
399,ወሑር,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
400,ውሉደ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
401,መሥዋዕተ,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
402,መንገለ,9,4,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
403,ካዕበ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
404,አባ,9,2,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
405,እኅቱ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
406,ወጸውዖሙ,9,5,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
407,ሰምዐ,9,3,ge,0.00037187009338071234,1.997160038425359e-06,5.273508156769444e-07
408,ወነግሠ,8,4,ge,0.0003305511941161887,1.7752533674892082e-06,4.6875628060172837e-07
409,ብሩር,8,3,ge,0.0003305511941161887,1.7752533674892082e-06,4.6875628060172837e-07
410,ኤዶም,8,3,ge,0.0003305511941161887,1.7752533674892082e-06,4.6875628060172837e-07
411,ወዝንቱ,8,4,ge,0.0003305511941161887,1.7752533674892082e-06,4.6875628060172837e-07
